page_url,attachment_url,status,terminal_state,local_path,error
https://ctsv.uit.edu.vn/bai-viet/danh-sach-dong-tien-mua-bhyt-2024-o-truong,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202312/dssv_dong_tien_mua_bhyt_2024_-_tb_sv_kiem_tra.xlsx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-dong-tien-mua-bhyt-dot-bo-sung-10-thang,https://ctsv.uit.edu.vn/sites/default/files/202202/dssv_dong_tien_mua_bhyt_-_dot_cuoi.xlsx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-dong-tien-mua-bhyt-dot-bo-sung-cap-nhat-18-gio-30-ngay-13012022,https://ctsv.uit.edu.vn/sites/default/files/202201/danh_sach_dong_tien_mua_bhyt_-_dot_bo_sung_0.xlsx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-du-kien-mghp-ds-nop-ho-so-che-do-chinh-sach-hk1,https://ctsv.uit.edu.vn/sites/default/files/202009/ds_du_kien_huong_tcxh_hk1_2020-2021.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-du-kien-mghp-ds-nop-ho-so-che-do-chinh-sach-hk1,https://ctsv.uit.edu.vn/sites/default/files/202009/ds_du_kien_mghp_hk1_2020-2021_0.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-du-kien-mghp-ds-nop-ho-so-che-do-chinh-sach-hk1,https://ctsv.uit.edu.vn/sites/default/files/202009/dssv_nop_ho_so_che_do_chinh_sach_-_hk1_nam_hoc_2020-2021_0.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-du-kien-mghp-ds-nop-ho-so-che-do-chinh-sach-hk2,https://ctsv.uit.edu.vn/sites/default/files/202003/dssv_nop_ho_so_che_do_chinh_sach_hk2.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-du-kien-mghp-ds-nop-ho-so-che-do-chinh-sach-hk2,https://ctsv.uit.edu.vn/sites/default/files/202003/dssv_du_kien_mghp_hk2_-_chuyen_qua_tu_hk1_2019-2020.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-du-kien-mghp-ds-nop-ho-so-che-do-chinh-sach-hk2,https://ctsv.uit.edu.vn/sites/default/files/202003/ds_du_kien_huong_tcxh_hk2_2019-2020.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-lop-sinh-hoat-xet-hoc-bong-kkht-va-ket-qua-rlsv-hk2-2016-2017,https://ctsv.uit.edu.vn/sites/default/files/201711/763_ds_drl_sv_hk2_2016-2017.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-nhan-hoc-bong-kkht-hk1-nh-11-12,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/91/20_QD-DHCNTT-CTSV%20(QD%20SV%20nhan%20HBKKHT%20HKI%20NH%202011-2012_CTTT).pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-nhan-hoc-bong-kkht-hk1-nh-11-12,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/91/New_18_QD-DHCNTT-CTSV%20(QD%20SV%20nhan%20HBKKHT%20HKI%20NH%202011-2012).pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-nhan-hoc-bong-kkht-hk1-nh-11-12,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/91/20_QD-DHCNTT-CTSV.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-cap-nhat-bhyt,https://ctsv.uit.edu.vn/sites/default/files/202203/dssv_cap_nhat_bhyt.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-cap-nhat-bhyt-cap-nhat-ngay-1532022-cham-diem-ren-luyen,https://ctsv.uit.edu.vn/sites/default/files/202203/dssv_cap_nhat_bhyt_0.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-chua-bo-sung-ho-so-mua-bhyt-3-thang-cuoi-nam-2021,https://ctsv.uit.edu.vn/sites/default/files/202110/mau_to_khai_tk1.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-chua-hoan-thanh-shcd-cuoi-khoa,https://ctsv.uit.edu.vn/sites/default/files/201710/dssv_chua_hoan_thanh_shcd_cuoi_khoa.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-co-tham-gia-bhyt-nam-2017,https://ctsv.uit.edu.vn/sites/default/files/201704/danh_sach_sinh_vien_co_the_bhyt_nam_2017_-_final.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-da-cai-dat-ung-dung-vssid,https://ctsv.uit.edu.vn/sites/default/files/202105/dssv_cai_dat_ung_dung_vssid_-_bd0282_-_copy.xlsx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-dang-ky-bhyt-2013-2014,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/236/DS%20mua%20NHYT%20toantruong.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-dang-ky-hoc-bong-uit-anti-covid-19-dot-8,https://ctsv.uit.edu.vn/sites/default/files/202110/dssv_dang_ky_hoc_bong_uit_anti-covid-19_dot_8_nam_2021.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-dang-ky-hoc-bong-uit-anti-covid-19-nam-2021-dot-6,https://ctsv.uit.edu.vn/sites/default/files/202107/danh_sach_sinh_vien_dang_ky_hoc_bong_uit_anti_covid-19_2021_dot_6.sv_.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-dong-tien-bhyt-va-dang-ky-benh-vien-cap-nhat-ngay-23122021,https://ctsv.uit.edu.vn/sites/default/files/202112/danh_sach_loi.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-dong-tien-bhyt-va-dang-ky-benh-vien-cap-nhat-ngay-23122021,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202603/chuyen_hp.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-dong-tien-bhyt-va-dang-ky-benh-vien-cap-nhat-ngay-23122021,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202603/danh_sach_mua.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-dong-tien-mua-bhyt-nam-2024,https://ctsv.uit.edu.vn/sites/default/files/uploads/files/202312/dssv_truong_mua_bhyt_2024.xlsx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-du-kien-xet-mien-giam-hoc-phi-ho-tro-chi-phi-hoc-tap,https://ctsv.uit.edu.vn/sites/default/files/201510/dssv_nop_hs_mghp_2015-2016.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-du-kien-xet-tn-dot-2-no-cac-thu-tuc,https://ctsv.uit.edu.vn/sites/default/files/201510/danh_sach_sinh_vien_du_kien_tot_nghiep_0.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-duoc-gia-han-hoc-phi-hoc-ky-1-nam-hoc-2021-2021-lan-2-den-ngay-31102021,https://ctsv.uit.edu.vn/sites/default/files/202110/01102021_dssvghhplan_2_den_31102021.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-duoc-gia-han-nop-hoc-phi-hoc-ky-1-nam-hoc-2020-2021,https://ctsv.uit.edu.vn/sites/default/files/202008/dssv_gia_han_hoc_phi.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-duoc-hoan-tra-lai-tien-bhyt-nam-2021,https://ctsv.uit.edu.vn/sites/default/files/202204/dssv_duoc_hoan_tra_tien_mua_bhyt_2021.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-hoan-thanh-bhyt-khong-hoan-thanh-bhyt-dot-1-nam-2015,https://ctsv.uit.edu.vn/sites/default/files/201512/dssv_khong_tham_gia_bhyt.xlsx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-hoan-thanh-bhyt-khong-hoan-thanh-bhyt-dot-1-nam-2015,https://ctsv.uit.edu.vn/sites/default/files/201512/dssv_mua_bhyt.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-hoan-thanh-shcd-cuoi-khoa-dot-1-2016-final,https://ctsv.uit.edu.vn/sites/default/files/201607/dssv_hoan_thanh_shcd_cuoi_khoa_dot_1_-2016.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-hoan-thanh-shcd-cuoi-khoa-dot-1-2017,https://ctsv.uit.edu.vn/sites/default/files/201704/dssv_hoan_thanh_shcd_cuoi_khoa_dot_1-2017.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-hoan-thanh-shcd-cuoi-khoa-dot-1-nam-2016,https://ctsv.uit.edu.vn/sites/default/files/201605/dssv_hoan_thanh_shcd_cuoi_khoa_dot_1_-2016.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-hoan-thanh-shcd-cuoi-khoa-dot-2-nam-2016,https://ctsv.uit.edu.vn/sites/default/files/201803/dssv_hoan_thanh_shcd_cuoi_khoa_dot_2_nam_2016.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-hoan-thanh-shcd-cuoi-khoa-dot-3-nam-2016,https://ctsv.uit.edu.vn/sites/default/files/201607/dssv_hoan_thanh_cuoi_khoa_dot_3_-_2016.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-hoan-thanh-tuan-shcd-sv-cuoi-khoa,https://ctsv.uit.edu.vn/sites/default/files/201812/dssv_hoan_thanh_tuan_shcd-sv_cuoi_khoa.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-khoa-2020-nop-ho-so-chinh-sach,https://ctsv.uit.edu.vn/sites/default/files/202011/dssv_nop_ho_so_che_do_chinh_sach_-_hk1_nam_hoc_2020-2021_-_khoa_2020.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-khoa-cu-dong-tien-mua-bhyt-3-thang-cuoi-nam-2020,https://ctsv.uit.edu.vn/sites/default/files/202010/dssv_dong_tien_mua_bhyt_3_thang_cuoi_nam_2020.xlsx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-mien-nop-va-da-nop-phieu-xac-nhan-sinh-vien-tai-dia-phuong-noi-cu-tru,https://ctsv.uit.edu.vn/sites/default/files/201707/ktxxhh.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-mien-nop-va-da-nop-phieu-xac-nhan-sinh-vien-tai-dia-phuong-noi-cu-tru,https://ctsv.uit.edu.vn/sites/default/files/201708/ds_sinh_vien_o_ktx_cap_nhat_1.8.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-mien-nop-va-da-nop-phieu-xac-nhan-sinh-vien-tai-dia-phuong-noi-cu-tru,https://ctsv.uit.edu.vn/sites/default/files/201708/danh_sach_nop_phieu_xac_nhan.8.8.2017.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-mien-nop-va-da-nop-phieu-xac-nhan-sinh-vien-tai-dia-phuong-noi-cu-tru,https://ctsv.uit.edu.vn/sites/default/files/201708/ds_sinh_vien_nop_giay_xac_nhan._cap_nhat_30.8.2017.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-nhan-hoc-bong-hk1-2022-2023,https://ctsv.uit.edu.vn/sites/default/files/202212/1048_kkht.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-nhan-hoc-bong-hk1-2022-2023,https://ctsv.uit.edu.vn/sites/default/files/202212/1049-1050_hb-cttt-clc.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-nhan-hoc-bong-hk1-2022-2023,https://ctsv.uit.edu.vn/sites/default/files/202212/1051_hb-tuyensinh.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-nhan-hoc-bong-hk1-2022-2023,https://ctsv.uit.edu.vn/sites/default/files/202212/1052_hb-tainang-khmt_.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-nhan-hoc-bong-hk1-2022-2023,https://ctsv.uit.edu.vn/sites/default/files/202212/1053_hb-tainang-attt_.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-nop-don-gia-han-hoc-phi-hoc-ky-2-nam-hoc-2019-2020,https://ctsv.uit.edu.vn/sites/default/files/202003/dssv_nop_don_gia_han_hoc_phi_hk2.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-nop-ho-so-chinh-sach,https://ctsv.uit.edu.vn/sites/default/files/202103/dssv_nop_ho_so_che_do_chinh_sach_hk2_nam_hoc_2020-2021_0.xlsx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-tham-du-le-khai-khoa-2016,https://ctsv.uit.edu.vn/sites/default/files/201609/ds_sinhviendulekhaikhoa.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-tham-du-le-khai-khoa-2018,https://ctsv.uit.edu.vn/sites/default/files/201810/uit_-_danh_sach_tham_du_le_khai_khoa_2018.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-tham-gia-bhtn-tai-truong-nam-hoc-2021-2022,https://ctsv.uit.edu.vn/sites/default/files/202111/dssv_mua_bhtn_cho_sinh_vien_nh_2021_04-10-2021_1.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-tham-gia-bhyt-va-khong-tham-gia-bhyt,https://ctsv.uit.edu.vn/sites/default/files/201512/dssv_tham_gia_bhyt_-_khong_tham_gia_bhyt.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-tham-gia-sinh-hoat-cong-dan-sinh-vien-dau-nam,https://ctsv.uit.edu.vn/sites/default/files/201610/dssv_tham_gia_sinh_hoat_cong_dan_dau_nam.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-tham-gia-sinh-hoat-cong-dan-sinh-vien-dau-nam,https://ctsv.uit.edu.vn/sites/default/files/201610/dssv_hoc_dau_khoa__0.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sinh-vien-xet-tot-nghiep-dot-1-nam-2013,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/188/DANH%20SACH%20XET%20TN%20DOT%201_2013%20Hoan%20chinh.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sv-chua-hoan-thanh-sinh-hoat-cong-dan-sinh-vien-cuoi-khoa,https://ctsv.uit.edu.vn/sites/default/files/201605/dssv_chua_hoan_thanh_shcd_cuoi_khoa.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sv-dong-tien-bhyt-nam-hoc-2013-2014,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/233/DANH%20SACH%20SV%20NOP%20BHYT%20DEN%2005-09-2013(2).pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sv-tham-gia-olp-va-dat-giai,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/79/DS%20OLP%202012.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sv-nhan-hb-hk2-2011-2012,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/109/DS%20HOC%20BONG%20KKHT%20HK2%20NH%202011-2012.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-sv-nhan-hb-hk2-2011-2012,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/109/28_QD-DHCNTT-CTSV%20(CTTT).pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-va-so-do-cho-ngoi-tot-nghiep-dot-2-nam-2013,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/261/Luu%20y%20sinh%20vien%20tham%20gia%20le.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/danh-sach-va-so-do-cho-ngoi-tot-nghiep-dot-2-nam-2013,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/261/DS%20Nhan%20Bang%20Dot%202%20Nam%202013.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/diem-ren-luyen-sinh-vien-hoc-ky-2-nam-hoc-2016-2017-du-kien,https://ctsv.uit.edu.vn/sites/default/files/201710/drl_sv_hkii_2016-2017_du_kien_18.10.2017.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/dieu-le-truong-dai-hoc-cua-thu-tuong-chinh-phu,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/158/Dieu%20le%20truong%20DH.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sinh-vien-mua-bhyt-2013-2014,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/238/BHYTSV%20-%20KTX.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sinh-vien-mua-bhyt-2013-2014,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/238/BSSV%20TG%20MHYT%202013-2014.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sinh-vien-mua-bhyt-2013-2014,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/238/DANH%20SACH%20SV%20NOP%20TIEN%20BHYT.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sinh-vien-nhan-hoc-bong-dn-sai-gon,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/105/DS_%20Doanh%20nhan%20SG_2012_R%C2%A3t%20g_n.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sinh-vien-no-hoc-phi-hk2-nam-hoc-2012-2013,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/205/DSSV%20CHUA%20HOAN%20THANH%20HP%20HK2%202012-2013.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sinh-vien-no-hoc-phi-hk2-nam-hoc-2012-2013,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/205/22-TB-DHCNTT-KHTC-04-06-2013.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sinh-vien-nop-ho-so-mghp-tcxh-dien-156,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/256/DS%20SV%20nop%20hs%20MGHP.xls,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sv-nhan-hoc-bong-innova,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/92/HB%20InNova%202012.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sv-nhan-hoc-bong-ponychung,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/94/DS%20SV%20nhan%20HB%20Pony%20chung%202012.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/ds-sv-nhan-hoc-bong-vu-dinh-lieu,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/98/DS%20SV%20nhan%20HB%20Vu%20Dinh%20Lieu%202012.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/dssv-du-kien-thu-khoa-khoa-dau-vao-va-hoc-bong-tuyen-sinh-2020,https://ctsv.uit.edu.vn/sites/default/files/202010/06_tb_dhcntt07_02_2020_scan.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/dssv-du-kien-thu-khoa-va-duoc-khen-thuong-le-tot-nghiep-2020,https://ctsv.uit.edu.vn/sites/default/files/202012/ltn2020_-_dssv_duoc_khen_thuong.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/dssv-tham-du-tuan-shcd-cuoi-khoa-dot-3-thang-10-2017,https://ctsv.uit.edu.vn/sites/default/files/201712/dssv_shcdsv_cuoi_khoa_dot_3_102017.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/gaphoc-bong-vu-dinh-danh-cho-sv-dan-toc-thieu-so,https://ctsv.uit.edu.vn/sites/default/files/201603/mau_danh_sach_de_cu_hb_vu_a_dinh_2016.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/gaphoc-bong-vu-dinh-danh-cho-sv-dan-toc-thieu-so,https://ctsv.uit.edu.vn/sites/default/files/201603/cv_tbao_vu_a_dinh_2016.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/gaphoc-bong-vu-dinh-danh-cho-sv-dan-toc-thieu-so,https://ctsv.uit.edu.vn/sites/default/files/201603/mau_1_bang_tom_tat_thanh_tich_ca_nhan.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/gia-han-thoi-gia-thu-hoc-phi-hk1-nam-hoc-2013-2014,https://ctsv.uit.edu.vn/sites/default/files/attachments/article/257/54-TB-DHCNTT-KHTC-25-11-2013.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-dap-thac-mac-hoi-nghi-sinh-vien-2016,https://ctsv.uit.edu.vn/sites/default/files/201603/hnsv_2016_-_giai_dap_thac_mac.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-cntt-tt-tphcm-nam-2018,https://ctsv.uit.edu.vn/sites/default/files/201809/cv_1502_15-8-2018_vv_phoi_hop_truyen_thong_van_dong_va_de_cu_don_vi_tham_gia_gtcntt-tt_lan_x.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-cntt-tt-tphcm-nam-2018,https://ctsv.uit.edu.vn/sites/default/files/201809/huong_dan_tham_du_gt_cntt_tt_2018.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-cntt-tt-tphcm-nam-2018,https://ctsv.uit.edu.vn/sites/default/files/201809/tb_78_tham_du_gt_cntt_tt_2018.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-cntt-tt-tphcm-nam-2018,https://ctsv.uit.edu.vn/sites/default/files/201809/mau_ho_so_dang_ky_nhom_6_-_sinh_vien_nganh_cntt.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-cntt-tt-tphcm-nam-2018,https://ctsv.uit.edu.vn/sites/default/files/201809/nhom_6_-_bang_tieu_chi_danh_gia_nam_2018.docx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-hoc-bong-kova-2018,https://ctsv.uit.edu.vn/sites/default/files/201805/kp16_-_cong_van_gui_truong_dai_hoc_1.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-hoc-bong-kova-2018,https://ctsv.uit.edu.vn/sites/default/files/201805/kp16_-_thong_tin_chung_ve_giai_thuong_kova.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-hoc-bong-kova-2018,https://ctsv.uit.edu.vn/sites/default/files/201805/kp16_-_mau_thu_de_cu_cua_truong_dh_240418_0.docx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-hoc-bong-kova-2018,https://ctsv.uit.edu.vn/sites/default/files/201805/kp16_-_nghi_luc_-_don_dang_ki_tham_gia_hoan_canh_gia_dinh_240418.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-hoc-bong-kova-2018,https://ctsv.uit.edu.vn/sites/default/files/201805/kp16_-_trien_vong_-_don_dang_ki_tham_gia_ban_khai_hoan_canh_gia_dinh_240418.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-kova-2017,https://ctsv.uit.edu.vn/sites/default/files/201704/kp15_-_nghi_luc_-_don_dang_ki_tham_gia_hoan_canh_gia_dinh.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-kova-2017,https://ctsv.uit.edu.vn/sites/default/files/201704/kp15_-_trien_vong_-_don_dang_ki_tham_gia_ban_khai_hoan_canh_gia_dinh.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-kova-2017,https://ctsv.uit.edu.vn/sites/default/files/201704/thong_tin_chung_ve_giai_thuong_kova_lan_thu_15.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-luong-van-can,https://ctsv.uit.edu.vn/sites/default/files/201704/brochure_2017.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-luong-van-can,https://ctsv.uit.edu.vn/sites/default/files/201704/the_le_cuoc_thi_2017.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-thuong-nu-sinh-tieu-bieu-trong-linh-vuc-ky-thuat-nam-2016,https://ctsv.uit.edu.vn/sites/default/files/201608/58_cv_khcn_23_6_2016.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giai-vo-dich-bong-da-sinh-vien-toan-quoc-va-giai-bong-ro-sinh-vien-toan-quoc-2022,https://ctsv.uit.edu.vn/sites/default/files/202208/1647_dhqg_ctsv_16_8_2022_1.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giao-luu-quoc-te-cuoc-thi-nha-hung-bien-tre-va-dien-dan-giao-duc-aun,https://ctsv.uit.edu.vn/sites/default/files/201803/2._concept_note.doc,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giao-luu-quoc-te-cuoc-thi-nha-hung-bien-tre-va-dien-dan-giao-duc-aun,https://ctsv.uit.edu.vn/sites/default/files/201803/3._summary_of_operational_guideline.docx,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giao-luu-quoc-te-cuoc-thi-nha-hung-bien-tre-va-dien-dan-giao-duc-aun,https://ctsv.uit.edu.vn/sites/default/files/201803/4._full_operational_guideline.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giao-luu-quoc-te-hoc-bong-tf-intl-learn-programmentu-2018-2019,https://ctsv.uit.edu.vn/sites/default/files/201803/tf_intl_learn_ntu_info_sheet_ay2018-2019.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/giao-luu-quoc-te-trao-doi-sv-tai-truong-dh-minho,https://ctsv.uit.edu.vn/sites/default/files/201803/2nd_call_students0001.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/gioi-thieu-ca-nhan-tap-xet-tang-giai-thuong-vu-dinh-nam-2020,https://ctsv.uit.edu.vn/sites/default/files/202003/cv726_200309_bgddt_vv_gioi_thieu_ca_nhan_tap_the_xet_tang_giai_thuong_vung_a_dinh_nam_2020.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/gioi-thieu-ve-ky-thi-danh-gia-nang-luc-tieng-anh-theo-khung-nang-luc-ngoai-ngu-6-bac-dung,https://ctsv.uit.edu.vn/sites/default/files/202209/63_xhnv_hcth_07_9_2022.pdf,manifested,True,,
https://ctsv.uit.edu.vn/bai-viet/hb-cua-quy-phat-trien-dhqg-danh-cho-sv-bi-anh-huong-boi-dich-covid-19,https://ctsv.uit.edu.vn/sites/default/files/202006/36_qpt_tt25_5_2020-2.pdf,manifested,True,,
